ID,Offset_fault
ID_CKE7EQY2Z8U5,0
ID_UMQRV5ICQU2S,1
ID_SQV93F1MCVE1,0
ID_PHIEE1NKV49L,0
ID_Q8MWRGSUGDCO,0
ID_TP08HI78VHHK,0
ID_ZQ1H5BWIFVLV,0
ID_6D746NXC0HGD,0
ID_8IDUHFZM32RH,0
ID_59CR00WVM278,0
ID_BWMVIY7PTCWW,0
ID_I03X2Y8RU22T,1
ID_TI8JR2G5GBXU,0
ID_V3R9IPJ9LHVH,1
ID_WZ39F9ZYZJ72,1
ID_6JIY3QTXHMV7,0
ID_RH6FQ4AOV4DW,0
ID_JC3DT5O00NFH,0
ID_SS13G3QM0S0L,0
ID_LIY4EYOMTEN7,0
ID_YHX1IEIZMCUA,0
ID_TO54R80NDIO4,0
ID_IBGSDH45E48A,0
ID_5FU0T4TOA742,0
ID_OYXUM57OADNN,0
ID_KJFWBZER01IG,0
ID_3HP0QF4VE0MI,0
ID_12XTBHT0J47F,0
ID_9YCFPOGLZPWX,0
ID_AX6LMKV2SHSW,1
ID_KUQZX2SZ34MI,0
ID_575JW1HTC2K0,0
ID_ZMZSV8H0N7H3,0
ID_QR3IRULZRS2Q,0
ID_49EDDRJGS7FX,0
ID_R9ES5QCR1SN4,0
ID_9LS65E0UHW72,0
ID_72AJUUSK9HN5,0
ID_MFCRJEXH9F6G,0
ID_ZT7Q3IBS0G6X,0
ID_1GDFZUHF8YOT,0
ID_0AN32K8LVZ7N,0
ID_8I87VTAFICPL,0
ID_6VHECHUFJ93G,1
ID_T2BBYGSXB3BQ,1
ID_3FF2CT5FQC07,0
ID_TFV7YY21FHAY,0
ID_FDW8B6PM22KD,0
ID_0ARQU4D0BSQV,0
ID_0ERG4TVC72MW,0
ID_PV9XQ75YI1O4,1
ID_ZAZCA3ZT4IZR,1
ID_NSGORICUQD76,0
ID_Y8U1PJY30091,1
ID_8XVO0WLK0YIQ,0
ID_NNBC2J5UB0GU,1
ID_L83CU5EU1V13,0
ID_7B6ZRLIW9FWK,0
ID_KB3ZEBMBCD3O,0
ID_ZN2BRBQQ8194,1
ID_CXVAUSRY5U3J,1
ID_CCVS8494H7IK,0
ID_3X09OSKFJ8IL,0
ID_HPI9AE1B7ZF3,1
ID_TNGNLNQ29IW1,0
ID_O4W7TAOGKW63,0
ID_J6QF13SZEVT3,1
ID_DSCUFM6DOELI,1
ID_EAWHN6CKNTK6,0
ID_0EYWO0V6BIOT,0
ID_2LY5ELED6WJ4,1
ID_STP9Z4LS5OKG,1
ID_JWL8BD82JBG4,0
ID_LZRH0F3OY1G2,0
ID_TA54MF1G8V2F,1
ID_48HHXAK9FSZ4,0
ID_K20QZ6V1WZ9B,0
ID_2A3PQP5J6CP2,0
ID_ZY16ULJJ1WIF,1
ID_ROSQA526I0VC,0
ID_RJKFOR0PZZWO,0
ID_1PLZSPDK01SD,1
ID_CQE52OGUFBIH,1
ID_JMPJ576NB9UI,0
ID_Z80A3A9YYY99,0
ID_ANZD2D3DYOE0,0
ID_UFPNXEJQYUDK,0
ID_YH39AVUTLY8K,0
ID_YPVGDEXO3SA9,1
ID_K95XERMO2TRV,1
ID_8LBWAN4O221Z,0
ID_WY4II84RKY7V,0
ID_MIPIP8KXAK5L,1
ID_2GH1WTUPDEUK,1
ID_V2CSVY6D4732,1
ID_F6ONM11I1CR3,1
ID_6UV3HE2VKRKS,0
ID_SMP8FOA00CH5,0
ID_TP5K60VIAUW3,0
ID_BG92NXJD2VDZ,0
ID_L84UGVFEXENJ,0
ID_G8VP4E76JPJC,0
ID_LJQ6BWLP9KT5,0
ID_TIDUKRK21O8O,1
ID_3LAJCSLS4SWY,0
ID_0GJJTYS9TQKI,0
ID_N5QJID4BSU1W,0
ID_ZBF279BLYAM0,0
ID_9L3TV6H152YT,1
ID_C7B4HR0MDWI8,1
ID_AV0JS8YC1TAC,0
ID_0KLEMTU5RP0H,0
ID_IVJGBZ1GTMIM,1
ID_PLH9H2YYY3ZN,0
ID_IYRQ6E0SX5AW,1
ID_8CA7K6UK8QMG,0
ID_S7U8S1CTA5HT,0
ID_W1KE66YRTTIH,0
ID_CYIXAWA368QY,1
ID_MMAA34X1610V,1
ID_2HZH682VFCQC,1
ID_H30JBOARZ11W,1
ID_44X50Y2OI3MD,0
ID_IUMEHKTNK8KO,0
ID_FQ9N5YXDPP7E,1
ID_8VBDJ37C3V7Y,0
ID_79ADHHU559DR,1
ID_98WK7XNIO3PG,1
ID_ZWNEFMG7V6PH,0
ID_RK1MZQQ8RB3I,1
ID_7AUCTW3HDTJL,0
ID_J02HJHN71VV7,0
ID_M0DLCT82KVWZ,0
ID_0F1LAWYF1OL3,0
ID_8V755SBL3KO1,0
ID_6BDTQIS0G4VO,0
ID_Z9CRHK3OX6MD,0
ID_ST20J3EFROC9,0
ID_6ZAHA1O8CIA1,0
ID_QPIEIC1B7N9J,0
ID_H751OUGZHV4W,0
ID_HN4PK2X4MSRG,0
ID_3QSD1QJEDBKH,0
ID_MRE9AFMFVINN,0
ID_BP5Q6G9LPV36,0
ID_56XVKGIM4RA9,0
ID_PDQKGCUON0QM,0
ID_QVY1S5HG7QTY,1
ID_9NHMM9L9J898,0
ID_T74T9N67QDU8,0
ID_EO2BWCED97OZ,1
ID_CQYJHC5INH55,1
ID_UZFRT6CMF0OF,0
ID_4KOMBLUOYJUP,1
ID_IVEOFWXLQBYL,0
ID_UOB55Q3V0DY1,0
ID_WVB60DS6R2YJ,0
ID_DN4ELWTXNBO9,0
ID_U02QVWYEUDOL,0
ID_6H3ULVBADWGG,0
ID_LELTR3FGWRJ9,0
ID_BDYNBAQRPYAZ,0
ID_CBIZNYCOFAPN,0
ID_XDEUXQ1NF0PZ,0
ID_WCAOV1R9G4P7,1
ID_477JWBVECGRX,0
ID_DBTDHX9IGDW4,0
ID_EDMNGL6SP5ZM,0
ID_FKPQLIM48CS7,0
ID_BQPWPIUYC893,0
ID_JTLQ9M7MOH5H,1
ID_2OO2TIMD2BTP,0
ID_DE36OVI6P94X,1
ID_EZ9UZJ92H08S,1
ID_8P1VGX2K4IQQ,1
ID_W88XJ1UPXN3C,1
ID_IG2EDG5YVHOY,0
ID_HQHBF950HCHJ,1
ID_4AB3VIMG11S4,0
ID_JRXPDZT8A5P4,0
ID_TT1LP96TLO2P,0
ID_LBBKEOD9WY3T,0
ID_Q0Y7DL6WP0FQ,0
ID_XC1QKSZGKQKA,0
ID_6GHY2PMDVCPK,0
ID_ST8TPDMAVTOB,0
ID_I10PKMLSKDPG,0
ID_AV8RUGDT3C0P,0
ID_9O0XAW52B4MK,1
ID_89NNSXDYCBC4,0
ID_PY0CN7R7OLGX,0
ID_FOIYA4ZSJW1J,0
ID_YQL5KSWL7GJJ,1
ID_T2HY597EMZQ9,0
ID_NVR96T8SQ2K0,1
ID_TP5H25G4U7G7,1
ID_A70INMKMUWG2,0
ID_QWS8237ROXBJ,0
ID_FQ9KYGFTF4DS,0
ID_HMYNXCUEAB86,1
ID_ZJ2123ENN3S0,0
ID_19YIOR7OQBXQ,1
ID_1ZCUNXDYLO73,1
ID_T1TXFS02HKOQ,0
ID_03NXUYSJN1UD,0
ID_C4YFLBB00UZ0,0
ID_70EUKALDSZZJ,1
ID_ZADZP7GIQ0B8,0
ID_K8AHT88Y1LKJ,0
ID_4NPVAKKN89IL,0
ID_IAMEX0UALU45,1
ID_UE8NXG5UK4KD,0
ID_4VZZDA1RDHK2,0
ID_8QAHVXG9UO5Q,1
ID_G2GG9D7FV33V,0
ID_F23M8BIY42C2,0
ID_R3ZXBP8306FV,0
ID_1ELBS9JZQGQ4,0
ID_DO6U2TH4R86V,1
ID_X30EEOHD1PWE,1
ID_PWK33MA2SZEA,0
ID_3P6M9LT7317I,0
ID_H3V5DCLS544X,0
ID_PD55KGT5UFOO,0
ID_ZNBCK0Y30V6D,0
ID_LJNHJ29XGCAS,0
ID_Q3PFHJWO3XK5,0
ID_XAXIREYEYZO9,0
ID_X5MMPUDJA5X8,0
ID_LKJUM5JW8UXN,0
ID_R0V0ILMU0WHX,0
ID_641MJ95JQTZH,0
ID_6EIVRANAUZ8L,0
ID_NQZ94PPDMWQU,0
ID_THZ3VEU6E3MM,0
ID_AIDYXGE6SXH1,0
ID_8V1WA8JO7BP3,0
ID_QX1PEP9QVQYO,0
ID_22UDUPZMKOJU,0
ID_ETIIBPXWR86H,0
ID_0WLBH0LE8CDX,0
ID_IT22RMMNV7L7,1
ID_VY6U35KQNC3L,0
ID_1VIWDW5T3Y2D,1
ID_LLA42WMVS0Y7,0
ID_7X62QWOSTVTH,0
ID_71KUQ02XHL7W,0
ID_Q5UNU0FHRAON,0
ID_NAZ0VNK224C7,0
ID_0VKFTVTDABF2,1
ID_2958LU6PQNKF,0
ID_SY4UC7JUEK31,1
ID_7ROD2IZTMQJ8,0
ID_1458A4R7LECQ,1
ID_S86ITPOLJ4OU,1
ID_0QU47YKT8A0X,0
ID_BKN7UL4BUQC1,1
ID_UVADQJM86Z4U,0
ID_U6AJCCDB45GE,0
ID_MD2NWL26395Z,0
ID_4AY6JTAO3QU5,0
ID_L1SJU98MTHIT,1
ID_CN06ICMDSCV8,0
ID_KE74SG533HY7,0
ID_PDCS0I1LHEIH,0
ID_L23XHRMN4VN7,1
ID_NT2BNVO8HUC2,0
ID_ZK3ML4BULTL9,0
ID_RAY1WXCDLESA,0
ID_FYYNSXFMKSPY,0
ID_1V57IWKQ992F,1
ID_T3P5LJK81FO3,0
ID_ZYK2QWNSD91Q,0
ID_0MV8V7X3MKYL,0
ID_VS2JTAPSQVTX,0
ID_TLEPBLFO9CSL,0
ID_87QOMEVD518U,0
ID_OA186PTU8CNY,0
ID_P8XXCRZX7UAE,0
ID_DTRKWRPISL1K,0
ID_6ZVR9NJWDOFG,0
ID_BFW2FGDTWGFD,1
ID_94EK8BVAPX3A,1
ID_T09TCK0WCR3J,1
ID_7V08AL85OFL2,0
ID_PZEG7QMG3QTV,0
ID_A3QH14G83CDT,0
ID_B3I5UZ6LMVYJ,0
ID_5XV4CBHTRP9L,1
ID_UZI62H45YI5A,0
ID_JM78U9X5WYBF,1
ID_REYZ9UUT7YKD,0
ID_GPL0OPQ2FO59,0
ID_JOOFRGBVGZ84,1
ID_FDNCTTL0CCT2,0
ID_RW0A1Z51L0EM,1
ID_8OBI27H13NQ6,1
ID_CTWX0L540B6M,0
ID_CR3MROYIWHSR,0
ID_8X154UK4RU7G,0
ID_XOJYT1VTS9OU,0
ID_RZBFTDBA2AVV,1
ID_GU4Q8DO7FIYF,0
ID_G7SIYBRKN7Q6,0
ID_CP6QC5NKLLAC,0
ID_A9E7EB5A7TJR,0
ID_3U1DNTTSGKX8,0
ID_MU4MOY3GQ5G9,0
ID_M2EOJJL5L71C,0
ID_Q5IP1942HEJQ,0
ID_H9IF2HC8FGQX,0
ID_3MV2BRAJR9Q0,0
ID_Z1GLBWSZ7NVY,0
ID_ZPW51I1PSNUD,0
ID_8B41L73JKUGH,1
ID_TJYTRYV6XMJ9,1
ID_2NWX3E4Q542I,0
ID_MNC2CK87D3R5,0
ID_N1IAX0YUOXTV,0
ID_Y3JTUVS7CCCQ,1
ID_XM3GSXCSB6WI,0
ID_EKMSQ6RH12ZI,0
ID_CQT3RGAOJQKL,0
ID_5Q5J6FJH4C2J,0
ID_8HXGG783BV6V,0
ID_9WS6WTH3J3C8,0
ID_N6EL12AQ55SJ,1
ID_75VOWNQZH0J9,1
ID_43UH1KG3WV3D,0
ID_E4OGKAEB09K1,0
ID_KDZR6Y4ON9IL,0
ID_V4B0NWPQDNCD,0
ID_QTLOP1I7KOTG,0
ID_CGGR8904RT1Z,1
ID_H92J1T3HQKAL,0
ID_RFMQXYBMIAC2,0
ID_FK6XK97TJWHL,1
ID_Z0PE9404O91G,1
ID_O66D5SVFNJXR,1
ID_GQ6O3VR5PGNO,0
ID_WMKBRS4VDKXF,0
ID_GC4QVLW18VWD,1
ID_EG0W3FW5WTW9,0
ID_IT2U79MVR51I,1
ID_Q26WPMLSZRSA,0
ID_RV3I3S9E0IEI,0
ID_FO95LIG3Y8I2,0
ID_ETH78V1NP944,0
ID_TOTXBWI7CWPB,0
ID_5TJHZRTJTU0Z,0
ID_CDB8CFYI5G0W,0
ID_LF20P95J6PNX,0
ID_T3OR0VR1KIF0,0
ID_K0IP7XDQNBSC,1
ID_US6LELLCAFXC,0
ID_1V3Y3UZ4UO08,0
ID_9GVDBLGNN7JA,0
ID_M8BUDW45AW9O,0
ID_FVU90ID26C1F,0
ID_QE17MLRYAJE7,0
ID_LLE1W7TSPPLG,0
ID_TFQL23SYJS3X,1
ID_VJ6DAE3XJE8Z,0
ID_PWPNM2VR11DP,0
ID_4203QFBV2PET,0
ID_X4TQC3RLGJCU,0
ID_D16VDGQLSYOV,0
ID_P68CHHE0KCEY,1
ID_FJYRO69LF2V9,0
ID_VJREWBI8TVXU,0
ID_6P5AUZSG1PC0,0
ID_CGLSPE6SZYUL,0
ID_PQ6FN15J9KAJ,0
ID_5ZQJ9PIPH2VY,1
ID_GJUUHG45RFE8,1
ID_NG3B4M4SGLVH,0
ID_MFOBN1VK3V51,1
ID_G3CTEIF2O2BB,0
ID_4HBL9K75VQPQ,0
ID_YQQYF6PDOYAX,0
ID_L4LQN97ZR1NS,0
ID_I1BPXH0KI5D3,1
ID_YJS06WKD107Y,0
ID_S395VK1PLSWH,0
ID_95KI1P0IJWIX,0
ID_PRK2BZ7ZBSAY,0
ID_CD5KAFZOGPIM,1
ID_P41OJN3MD4HV,1
ID_GYYUD7ZFJF76,0
ID_8KXZK0Q5ANST,0
ID_DYDHALF1B253,0
ID_X2MVRZFNE3V8,0
ID_BKKSM9ODQHI6,1
ID_2B8MS64HARTA,0
ID_PWUXJBF9PJSV,0
ID_RS0QB007AEWV,0
ID_KTAO7Q2F47GM,1
ID_UDKLTTDJ2AHO,0
ID_1HWIMJ9FXLQ3,1
ID_XYFA0BL5PFF5,0
ID_9SI6YLK9JKHG,0
ID_WUIKZHXV7F4F,0
ID_FJ1XSG5O00SA,0
ID_3FDD1YGTE8IM,0
ID_PCWBI5PQ62IV,1
ID_50Q480BWRWCN,1
ID_PF41VAUCG536,1
ID_CO0PM5N4QFDR,0
ID_SA72YGOKTCP7,0
ID_00PKDXD8R56Z,0
ID_NNEO65DQ93ZA,1
ID_PFOJUNMO6FWL,0
ID_LQS068BUH5BW,1
ID_2RI2RUNYKTUQ,1
ID_JWIGUKJ9GJPF,1
ID_FEGKBO570NJ2,0
ID_8RFAEGAN7AEW,1
ID_PT5605K5WAAC,1
ID_G9UZPMQLSSDR,1
ID_WKYJEUTVK7SS,1
ID_DEZBX1IG9SD7,0
ID_QGGHHBF2VO3G,0
ID_TOS6MRT33R4E,0
ID_3ABKWDZ2BB7Q,1
ID_1ZLVE0QKY1GS,0
ID_3SCMN4B0G0HL,0
ID_Y3DT44J2YC7I,0
ID_8FLQ18NTDFXB,1
ID_EYC192B4C89T,0
ID_NX9U2Z7PNUMK,0
ID_0JA7ED3F9URP,0
ID_85P5ZQZ08TE8,0
ID_LV1DEMKJZ4O1,1
ID_4ND4PSHU7EPH,0
ID_BWMEJ2I5UZ13,1
ID_WVTLQ72VIEBB,0
ID_QR3KMO0J7I66,1
ID_JALHWLO9PZFQ,1
ID_B6R8NBDBUL36,0
ID_KEAXMW05R81J,0
ID_XC7ISHA5YT7S,1
ID_EQGVEZN9D974,0
ID_PTYF1IQSXIG3,0
ID_2P9I8NGTGUV8,0
ID_ZTUWTT7AOZ8I,1
ID_9VZ2BDK0GRJX,1
ID_P6W4TQVVWVN6,1
ID_N5HT708OYHR2,1
ID_L8XJ4ICLZI1X,1
ID_AI5FY0A2KLM3,1
ID_EISH28NYWUF8,1
ID_IZXW3LOCV7P9,0
ID_MAGIJWOUBKRD,0
ID_8WIV6D8UPP1G,1
ID_A3WC8KXF1QPP,0
ID_PNWC3P3OYL8J,0
ID_OD43GFASX2FD,0
ID_8A793H6VPQBY,0
ID_UTKT0HR67O07,0
ID_2JM7LKPN59IJ,0
ID_4TDJ7EB0P43A,0
ID_T15MJXX841IG,0
ID_TDWATB5LMA6O,0
ID_PO11IYJTVH4A,0
ID_FYXD1XS0IEZ2,0
ID_GNMBKETMCOKL,1
ID_JVOOWP0C4SGL,0
ID_9ITMPKNGFUI5,1
ID_I6CXXT1KTKZQ,0
ID_CL53L8N19YA1,0
ID_ZUO0D85IPI4O,0
ID_2S3AMVUWR4GN,0
ID_3X0KSJNWAXNL,0
ID_4T0N03L5ZED0,0
ID_E8I2V9OF3LN4,0
ID_6W304FOJWOXY,1
ID_80G3PF2L2OGU,1
ID_CTVLSSH1O0V8,0
ID_G6Z8XLOT9ADL,0
ID_UIWGOI2P5115,0
ID_CIV6N49953NP,0
ID_0FFCEM5CYG1U,1
ID_V8X0J5JSTAZW,0
ID_T64L5MGIQKLU,0
ID_DPT3FVMG6T7V,0
ID_UIFRLMVVYQ4J,1
ID_04STZODBZGU6,0
ID_59QO9JVP3IOR,0
ID_BERKA47BVF2Q,0
ID_VNIEG0TXREDW,0
ID_5VNQ5AZLCGN0,0
ID_AWSHFPJUZXA2,0
ID_QRDHTTR5M1D7,0
ID_B812JBYJYEMK,0
ID_QIVQ8FJ8C1U4,0
ID_MU1GGVYP7Y70,0
ID_8VO167ZLWNB8,1
ID_NAMEKB10UE40,0
ID_Q6MFQ2JL5O4S,1
ID_QI33GY7J9VR4,1
ID_PUJ5MADNJX4P,0
ID_UXW9OVO2SC1I,1
ID_9TB7K4M08BFY,1
ID_DNS76JAQ0X4Z,0
ID_0S3KYKLBNLIR,0
ID_PBHBD3355WUQ,0
ID_1ELR8YBG1BCU,0
ID_9PTE2PU5KB6H,0
ID_MT6EYB789F72,1
ID_FX4Z63Q1SRAV,1
ID_TL0L6J6C4YBQ,0
ID_5J2T8L7QJBHI,0
ID_VR1CHQGCK9C6,0
ID_Z5V0FHWCT7LC,0
ID_44DACTMR4QS1,0
ID_58Z8YR1K11NB,1
ID_A75LMLQZXRH5,0
ID_A66NY2GQ7UO4,1
ID_4Q5OPB9DAKTR,0
ID_LDR11UZ6KS53,0
ID_8DXWXCE9TSTB,0
ID_41JFJ3H3DUXC,1
ID_AQDUMFM6FM8G,0
ID_PZN6U91WE7W6,1
ID_3R73XXJ1LHJX,1
ID_1BENJF95F5KL,1
ID_DSA7L6Y99RCD,1
ID_WAAOVJHIN44O,0
ID_OWNA8R46GBVW,0
ID_VEZZAO0D6UMY,0
ID_LZ8Q8ZTZ7QTC,0
ID_BRTC82K4FVUI,0
ID_M7G09ZH8KJ5E,0
ID_0RPET24LD8E0,0
ID_TUPO6FUL9RO2,1
ID_49X9R3HAJEP2,0
ID_7OMFG57B1S0W,1
ID_KKZBZ5II92WX,1
ID_1ZBDU6VF02CR,0
ID_FWCHDVCVVAO1,0
ID_LD7A2SFEMMUD,0
ID_PAR4N7YNBJAJ,0
ID_CHKQ4J8MUC5U,1
ID_LXBKFWFT2BHK,1
ID_WJKYWUC43VP1,0
ID_NMT816OT97OT,1
ID_YDEJFJTZ4GTC,1
ID_HG2LCI81SWFP,1
ID_R7GJCSMCN8JK,0
ID_R3MPR0UMVDZR,0
ID_5PA7OBTDR2DW,0
ID_H5PSQ178JF8E,0
ID_46E9B7PJQZ6R,0
ID_VD3DV5HSIZQO,0
ID_OO5X2QXYE4U5,0
ID_MYPLOTCOC8LS,1
ID_1EVRIKB1UZ7J,0
ID_TPPF774GTEDP,1
ID_C33UQHWLPV8X,0
ID_DKY54P0TBQ3U,1
ID_92CTDB4KFDRB,0
ID_BRTJQ8731VYK,1
ID_KO8Y23HWT9DD,0
ID_C1IPYG34QP70,0
ID_3B4FGRNNMZ4G,1
ID_A6CMGP9ILL0W,1
ID_EMLAAU84QCFY,0
ID_V4YP2M6LTJLW,0
ID_6YZ2A5OP691Z,1
ID_IWVUWT52V6DV,1
ID_D42DF5SUV4LL,0
ID_YY9ORK26D67Y,1
ID_GDVPQE3OISZG,0
ID_EAQ8460PV1UH,0
ID_BQMX2EIH1BI1,0
ID_5Z0SQEJ02V29,1
ID_OBC9EPB8POA0,0
ID_QA2DFRDS8Z8Y,0
ID_R2DDJQGH1P49,0
ID_K63IRGA1UORB,0
ID_70OAF6YTJD2G,0
ID_5NNI7E3OQI5W,0
ID_HSZB7K4WZR25,1
ID_8K5R0IWUG832,0
ID_NF9264W0X2A5,0
ID_X0WF9PFBYMWM,0
ID_ZZCAULXFHJEQ,1
ID_2654QADAB18C,0
ID_8FGW4882S2UB,0
ID_SJMBYF56P1RH,1
ID_JHQIBZ0ZQ4QB,0
ID_HV0CHBB0VQNK,1
ID_YZTKCWHOCA33,0
ID_VFP5CHKZ0WPU,0
ID_6T1BCC35YKBX,0
ID_6D6EI2DI29ZL,0
ID_4FOJB1C0FW9G,0
ID_SR255QAQ2EJ4,0
ID_X47ZE9HC28WA,1
ID_O0IQZ8LRS1JN,0
ID_V38WK4PNCUJ7,1
ID_CPHBKNSVBEX3,0
ID_UFPSSZFVFYDG,1
ID_NYBHVXH05X97,0
ID_33E83QZPPLBI,0
ID_245SJYKKQBUR,1
ID_2X1G9HGCUJCZ,1
ID_39UI7AAWNKX6,0
ID_AWL82EXXXZM6,1
ID_12MEK0MG9Z8S,0
ID_CS0L96F18I8G,0
ID_BFZASIBHE5MD,0
ID_X1JKPYLQQH0P,0
ID_0CRSNFG2FHW2,0
ID_881WMNMW300I,0
ID_9ARG6SIWS4D5,1
ID_CC2YK3VEPJX0,1
ID_SGZHLCS08EJI,0
ID_E1WR7R1L78G8,0
ID_DK6W6HUCKJLM,0
ID_DN4UKHG8K0HB,0
ID_C7G3QHVVA8EA,0
ID_81YEIXGMIH1W,0
ID_CFNGX07IJ7OD,1
ID_S0ZWSW3V5L8V,1
ID_BSTN7IAWXQP9,0
ID_USI6SI9FGAJ0,0
ID_S9UTER9HWVUO,0
ID_Z1ZNZYYENP9U,0
ID_Z164O6UZ3F7Y,1
ID_UEYVONMB8CON,1
ID_G4JTDXJ9URC8,0
ID_4DBZC8HKVOOU,0
ID_FKQYGMZLE5LF,0
ID_1EA26I9XUVMR,0
ID_EXVN6LYOBQSQ,1
ID_O58QY97D68PX,0
ID_IF5SX8EN0FY0,0
ID_Z180SWYKD12B,0
ID_LWFDN70G7DRD,1
ID_Q8LAXKUOGDWS,1
ID_RQL3AJ1CCIYK,1
ID_PHUSVGHWMJD8,0
ID_RS729ULV8E3P,1
ID_Z1WWXYDEBEUS,0
ID_CI1M1QNYZB18,1
ID_3XJEG5KHSAHW,0
ID_YPC9FL9LSD8W,1
ID_51LIXHV3TK8K,1
ID_I4KP6IA9GR54,0
ID_X5Z95YJNJCX3,1
ID_C5BBW8FZ3HLO,0
ID_1O0S19DTO7V7,0
ID_T6UTJ12IXLMO,0
ID_6PQZPTOKER5H,0
ID_SG7KC7O31GUP,0
ID_NAHSL2CDOD5X,1
ID_D4H7I0VPCUFQ,1
ID_XCAENOZOBI8G,1
ID_MTKOA5FM2XID,1
ID_0M08V0ZCT4N9,0
ID_OAJUWVV4UMI8,0
ID_F7VA4XKEEKL7,1
ID_IWZD307NO2ZG,1
ID_9K1BNV0O67BT,1
ID_F7CRFR2O45J5,1
ID_XS9ZP1HC0WG5,0
ID_17KACBS5UFX2,0
ID_RQ5VDMBCRTZ7,0
ID_2K9JENBHXIXV,0
ID_372GWSBKVD5V,1
ID_K992TC50LDFJ,1
ID_FMFWBTQ4RZB7,0
ID_W3ZM5ISLG22D,0
ID_60U0XYZSK5WY,0
ID_TY1M01BTCZS9,1
ID_M635R5K2CLH1,0
ID_YXB64OWIGWLH,0
ID_8OLHXKV5N42D,0
ID_3JQJ7JY4T7TH,1
ID_E8OKB74TAYUB,0
ID_99764NDC02GB,0
ID_0ZY8W9BNFXNQ,0
ID_FNATC158I8QL,0
ID_LO82DCNMQB95,0
ID_VMVDWMLSWKPY,0
ID_QT0TJIUG3MWG,0
ID_R1HL7KMMOVIW,0
ID_E355RAXHPMPO,1
ID_OF18P5WPVRU9,0
ID_T5LQ1DT48RK9,0
ID_23SGJW1WK22M,1
ID_NH3CBRD08QZX,0
ID_LDXDZ2LUH8XI,1
ID_U3PEGLHFP1BK,1
ID_51CXN2I1UBUU,0
ID_TOOBXOS81KWL,0
ID_KB3LNTJFHTDX,1
ID_X0QP7TI4II3G,0
ID_PK84WCBVWLUU,0
ID_V339TQX9V9KG,0
ID_9G70WAAB22TR,0
ID_1M0H88MEH3EE,0
ID_ZD53QS7EAPRB,0
ID_U9THHF63DQ9K,1
ID_GGJJKXUL9QBN,1
ID_JWGT6W753PRS,1
ID_LSA3VUOL4HZG,0
ID_A2ATZHMP3ZKI,0
ID_WUC42ISAMQN9,1
ID_S0ENWB3OKNSX,0
ID_0FNE1STI3NP6,0
ID_IONQCGGNZYYA,0
ID_Q0GKB9VKQBRJ,0
ID_3CDFP2ZNC6LH,1
ID_UDBGVP0G9J36,0
ID_E1VXHGDVLUDJ,0
ID_IJL816Z0SGMN,0
ID_4Q9UBMRB9N10,1
ID_U2C3UPR1ATMW,0
ID_AVO230EYW9ID,1
ID_B9VWCM3KYRTL,0
ID_YJ2YJQFL574X,0
ID_OKA74A5KKKJV,1
ID_SK16NJL60S3A,1
ID_MLPH2EHKV5UW,1
ID_86Y23QX8LOOL,1
ID_6W814AWRMJ0O,0
ID_0XE39K7Q16GD,0
ID_B144KJTOPTIK,0
ID_YST82GYESOBL,0
ID_U6IG6E2GCRBA,1
ID_TWK5CYFSNADK,0
ID_85S3DUTD0OX5,1
ID_JMS2V0QC87F6,0
ID_DI4HOR8NOE1S,0
ID_S3EMI2O4YR3Q,0
ID_652Q3H88B39O,0
ID_8BK37C1BL064,0
ID_H2KJN9N6T4RK,0
ID_VNXDCVCFZ8PD,1
ID_4OMYZWZM24XI,1
ID_Y0QORL9TYR9Q,1
ID_KERVD9ZGFDI1,0
ID_PAUKMH94GJHC,0
ID_YLJNHP3JBC88,0
ID_XJ037LJ8DBEA,1
ID_Z1CIKW4RI2WX,0
ID_VIK2SE2W3IDD,0
ID_AR6BGF2JF0HR,0
ID_0EUVB7OKCY0Q,0
ID_YJGOCIG7OC4N,0
ID_66L0BUBWRMBX,0
ID_8IHOZXB0I5ZQ,1
ID_3O25ONN3TZW7,0
ID_B8W5PVEHSV2B,0
ID_0Y4EZVQTIQJW,0
ID_PJZS03QWR4XM,0
ID_T9M919X8LZAN,1
ID_7ED2LQEBPE9D,0
ID_VHDUBUG4UR5A,0
ID_USBMMQZF6GZX,0
ID_5V1E0SCMM9PA,0
ID_TLJ60GEL9NPQ,1
ID_LC5JL71H80R9,1
ID_7VZL3U11P521,0
ID_N1FLWWQCA8PB,0
ID_KMEYEMVTKWRG,0
ID_QSY0EQRNCNMB,0
ID_RHM7ICLDR3NT,1
ID_AB02YF2A7DMY,0
ID_P6OPKILBZRM4,0
ID_4RTVR7IV8MJN,0
ID_FEH64O7LNN6N,0
ID_WZIX2TBYUL25,0
ID_LB0VG74PB7FV,1
ID_2FX98LFF6W77,0
ID_1RWQBFSTOMDQ,1
ID_PSGQ84R4I9GO,0
ID_0QKOPC3KIVSM,0
ID_NRKMCNIJD3CN,0
ID_UD5WD9ZRIUL7,0
ID_YX2BLF90WKHA,1
ID_B1LHQK204PUD,0
ID_H0Y6IO3N89Y1,1
ID_DRH8EQHKD76V,1
ID_R1FD63YYWJYE,1
ID_7LTYDG03C6PX,0
ID_U65RB9RUQUSC,1
ID_OUPAXOYFOL4B,0
ID_HBMPQ217GI6H,0
ID_V1UDUCZTN5OB,0
ID_2OIXDNZOULQI,0
ID_AW39JO5FLCGW,0
ID_06D0D95XFS6G,1
ID_CIR0NRIGCF53,0
ID_MPLV28SIH93G,0
