MERCHANT_CATEGORIZED_AT,MERCHANT_NAME,MERCHANT_CATEGORIZED_AS,PURCHASE_VALUE,PURCHASED_AT,IS_PURCHASE_PAID_VIA_MPESA_SEND_MONEY,USER_AGE,USER_GENDER,USER_HOUSEHOLD,USER_INCOME,USER_ID,Transaction_ID
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-03 05:59:00+00,False,,Female,4,36000,ID_90M21S6P,ID_gvzullc0
,NAIVAS SOUTH C BRANCH,,349,2021-04-04 11:24:00+00,False,,Female,4,36000,ID_90M21S6P,ID_arzvo9m4
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-27 09:22:00+00,False,,Female,4,36000,ID_90M21S6P,ID_urgu980y
,NAIVAS WEST END PLAZA,,169,2022-03-15 07:33:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ojx8c6ga
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-03-06 19:36:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ajcexqzg
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-05 07:51:00+00,False,,Female,4,36000,ID_90M21S6P,ID_4deoz9ah
,NAIVAS WEST END PLAZA,,150,2021-11-11 12:10:00+00,False,,Female,4,36000,ID_90M21S6P,ID_kftoiobr
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-18 03:44:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ors9sgh4
,CAROLINE AKOTH NYANDEGA,,150,2022-03-28 11:19:00+00,False,,Female,4,36000,ID_90M21S6P,ID_cqt9j960
,SAFARICOM OFFERS  TUNUKIWA,,10,2021-01-18 16:37:00+00,False,,Female,4,36000,ID_90M21S6P,ID_rjqlkgqi
,SAFARICOM OFFERS  TUNUKIWA,,50,2021-01-02 14:48:00+00,False,,Female,4,36000,ID_90M21S6P,ID_p00szp2c
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-11 19:51:00+00,False,,Female,4,36000,ID_90M21S6P,ID_erslnje2
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-18 19:10:00+00,False,,Female,4,36000,ID_90M21S6P,ID_56gp2cb0
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-12-11 07:08:00+00,False,,Female,4,36000,ID_90M21S6P,ID_eeolj6s4
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-12-12 10:54:00+00,False,,Female,4,36000,ID_90M21S6P,ID_boewy27u
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-03-17 04:56:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ygy5g6yt
,ERAEVA CATERING SERVICES MACHAKOS RD INDUSTRIAL AREA,,1690,2021-01-19 12:08:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ektw6j1d
,NIFTYEAST36,,400,2020-07-12 07:10:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qiycs22n
,SAFARICOM OFFERS  TUNUKIWA,,20,2020-10-17 19:48:00+00,False,,Female,4,36000,ID_90M21S6P,ID_nu905r40
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-02-16 16:38:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ckoj7f5k
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-09 09:13:00+00,False,,Female,4,36000,ID_90M21S6P,ID_jwl7kbba
,SAFARICOM OFFERS  TUNUKIWA,,30,2021-11-11 18:45:00+00,False,,Female,4,36000,ID_90M21S6P,ID_8cdvsz4q
,SAFARICOM OFFERS  TUNUKIWA,,30,2022-01-10 19:28:00+00,False,,Female,4,36000,ID_90M21S6P,ID_bqlworu1
,MOHAMED HASSAN IBREIN,,200,2021-04-12 17:08:00+00,False,,Female,4,36000,ID_90M21S6P,ID_alfor2sq
,NAIROBI JAVA HOUSE KENYA MEDICAL ASSOCIATION,,750,2021-12-08 16:20:00+00,False,,Female,4,36000,ID_90M21S6P,ID_3ixe8gnz
,TIMOTHY KANGWA GICHUKI,,1350,2021-12-03 16:36:00+00,False,,Female,4,36000,ID_90M21S6P,ID_jp0w2hsm
,SAFARICOM OFFERS  TUNUKIWA,,30,2021-11-26 09:45:00+00,False,,Female,4,36000,ID_90M21S6P,ID_4wdypbr1
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-03 08:10:00+00,False,,Female,4,36000,ID_90M21S6P,ID_rvye2bkg
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-11-27 19:36:00+00,False,,Female,4,36000,ID_90M21S6P,ID_gv5gi8j9
,FREDRICK DAVID,,100,2021-12-15 11:12:00+00,False,,Female,4,36000,ID_90M21S6P,ID_74bmwbxa
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-11-23 09:05:00+00,False,,Female,4,36000,ID_90M21S6P,ID_8kzjq6oa
,KULAN CUISINE  CAFE LIMITED,,110,2019-10-18 15:43:00+00,False,,Female,4,36000,ID_90M21S6P,ID_n7o3nnzl
,NAIVAS WEST END PLAZA,,325,2022-03-30 14:45:00+00,False,,Female,4,36000,ID_90M21S6P,ID_4z8tq3rw
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-10 19:09:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ru0c5ezr
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-20 19:12:00+00,False,,Female,4,36000,ID_90M21S6P,ID_t10twkoi
,SAFARICOM OFFERS  TUNUKIWA,,20,2020-11-20 20:31:00+00,False,,Female,4,36000,ID_90M21S6P,ID_117o0h69
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-08 05:28:00+00,False,,Female,4,36000,ID_90M21S6P,ID_jtuidd9v
,SAFARICOM LIMITED,,20,2022-02-09 19:26:00+00,False,,Female,4,36000,ID_90M21S6P,ID_imf7p3b0
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-02 03:07:00+00,False,,Female,4,36000,ID_90M21S6P,ID_cw717s04
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-02-10 06:20:00+00,False,,Female,4,36000,ID_90M21S6P,ID_gyhl0x40
,NAIROBI ARBORETUM,,195,2021-06-20 11:13:00+00,False,,Female,4,36000,ID_90M21S6P,ID_xyxjg927
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-12-15 12:31:00+00,False,,Female,4,36000,ID_90M21S6P,ID_k8tprque
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-01 16:49:00+00,False,,Female,4,36000,ID_90M21S6P,ID_d68zat4k
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-11 19:47:00+00,False,,Female,4,36000,ID_90M21S6P,ID_1gm1rarz
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-11-02 19:22:00+00,False,,Female,4,36000,ID_90M21S6P,ID_wsl0urcj
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-11-29 16:04:00+00,False,,Female,4,36000,ID_90M21S6P,ID_v0d49qgv
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-30 17:47:00+00,False,,Female,4,36000,ID_90M21S6P,ID_0hlg87b7
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-01 04:36:00+00,False,,Female,4,36000,ID_90M21S6P,ID_wsksu53h
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-26 05:28:00+00,False,,Female,4,36000,ID_90M21S6P,ID_f3fm14yy
,EQUITY PAYBILL ACCOUNT,,3300,2021-08-23 16:11:00+00,False,,Female,4,36000,ID_90M21S6P,ID_1es1zapc
,TOTAL KITUSURU,,85,2021-04-21 12:36:00+00,False,,Female,4,36000,ID_90M21S6P,ID_0adwj7lz
,BUBBLE CAFE,,130,2021-11-01 17:18:00+00,False,,Female,4,36000,ID_90M21S6P,ID_t7msz8m6
,JC VINEYARD BEAUTY SHOP,,1000,2021-12-04 17:19:00+00,False,,Female,4,36000,ID_90M21S6P,ID_504xebgy
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-05-04 05:48:00+00,False,,Female,4,36000,ID_90M21S6P,ID_g5h7u9n3
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-02-13 08:42:00+00,False,,Female,4,36000,ID_90M21S6P,ID_6j4d99yb
,SAFARICOM OFFERS  TUNUKIWA,,10,2021-01-03 05:22:00+00,False,,Female,4,36000,ID_90M21S6P,ID_g0akx5vw
,PESAPAL  2,,20,2020-06-26 13:50:00+00,False,,Female,4,36000,ID_90M21S6P,ID_jsubh6or
,JOSPHINE ATIENO ALUALA,,100,2021-10-25 11:40:00+00,False,,Female,4,36000,ID_90M21S6P,ID_6s5h6872
,TRANSCHEM MOI AVENUE,,2300,2021-10-13 15:46:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qxfo09jv
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-05-20 11:08:00+00,False,,Female,4,36000,ID_90M21S6P,ID_2c6jio0x
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-02 19:44:00+00,False,,Female,4,36000,ID_90M21S6P,ID_mo1kv8vj
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-01-27 07:36:00+00,False,,Female,4,36000,ID_90M21S6P,ID_bzwth7xy
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-07-29 06:19:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qlpdh3s3
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-20 16:45:00+00,False,,Female,4,36000,ID_90M21S6P,ID_mgt5r38c
,LMS ABC NAIROBI  LMS ABC,,3500,2019-09-13 10:58:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qw4u3zbf
,SAFARICOM OFFERS  TUNUKIWA,,10,2021-01-07 02:15:00+00,False,,Female,4,36000,ID_90M21S6P,ID_jrb2g3w6
,ZIMELE UNIT TRUST,,3500,2021-12-20 10:41:00+00,False,,Female,4,36000,ID_90M21S6P,ID_8fkmwhqi
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-20 21:06:00+00,False,,Female,4,36000,ID_90M21S6P,ID_vytdlfgy
,CREAMY INN BELLEVUE,,460,2021-10-20 18:20:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ztxx5417
,LIPANOW LIMITED VIA STANBIC,,877,2022-01-27 07:30:00+00,False,,Female,4,36000,ID_90M21S6P,ID_q9bkmesk
,SAFARICOM OFFERS  TUNUKIWA,,30,2022-01-04 06:47:00+00,False,,Female,4,36000,ID_90M21S6P,ID_zjf7t8kq
,NAIVAS CAPITAL CENTER,,395,2021-07-12 15:15:00+00,False,,Female,4,36000,ID_90M21S6P,ID_wqmgys10
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-20 07:09:00+00,False,,Female,4,36000,ID_90M21S6P,ID_8mh4cun6
,WOODROCK GLOBAL,,150,2022-03-03 17:29:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qhppdon1
,2WINGS,,400,2022-04-30 13:56:00+00,False,,Female,4,36000,ID_90M21S6P,ID_un4zxcwo
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-04 13:17:00+00,False,,Female,4,36000,ID_90M21S6P,ID_9f2l0dxk
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-04 19:18:00+00,False,,Female,4,36000,ID_90M21S6P,ID_3r9qym04
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-07-27 05:57:00+00,False,,Female,4,36000,ID_90M21S6P,ID_x60f0vcd
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-12 19:32:00+00,False,,Female,4,36000,ID_90M21S6P,ID_2knyn4e7
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-27 21:03:00+00,False,,Female,4,36000,ID_90M21S6P,ID_pn7drlko
,SLEEK BEAUTY,,250,2021-11-25 18:53:00+00,False,,Female,4,36000,ID_90M21S6P,ID_yu714is9
,JOHN WANGUI,,150,2021-04-01 17:03:00+00,False,,Female,4,36000,ID_90M21S6P,ID_vx0q3jqj
,SAVANNAH HEALTHCARE SERVICES,,50,2021-10-22 14:40:00+00,False,,Female,4,36000,ID_90M21S6P,ID_hmoc0oop
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-23 05:31:00+00,False,,Female,4,36000,ID_90M21S6P,ID_1ov1n1bk
,NAIVAS WEST END PLAZA,,115,2021-11-22 10:56:00+00,False,,Female,4,36000,ID_90M21S6P,ID_n96n36v6
,KAHIRO JUICE BAR,,630,2021-07-21 16:21:00+00,False,,Female,4,36000,ID_90M21S6P,ID_m7vwj2zb
,SAFARICOM OFFERS  TUNUKIWA,,30,2021-12-07 17:34:00+00,False,,Female,4,36000,ID_90M21S6P,ID_kbyvww79
,LOCKED BY HADAD,,1900,2020-06-12 15:35:00+00,False,,Female,4,36000,ID_90M21S6P,ID_yelcu3a0
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-03 11:57:00+00,False,,Female,4,36000,ID_90M21S6P,ID_t46f118x
,NAIVAS WEST END PLAZA,,201,2022-04-13 12:15:00+00,False,,Female,4,36000,ID_90M21S6P,ID_bh5udwcc
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-23 19:55:00+00,False,,Female,4,36000,ID_90M21S6P,ID_xwou6ah8
,DAMCOPHARMACYLTD,,200,2021-08-06 15:18:00+00,False,,Female,4,36000,ID_90M21S6P,ID_mjt40c65
,ZIMELE UNIT TRUST,,4000,2021-12-29 14:14:00+00,False,,Female,4,36000,ID_90M21S6P,ID_oqc6w7b2
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-30 06:10:00+00,False,,Female,4,36000,ID_90M21S6P,ID_mia4388n
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-03-24 10:39:00+00,False,,Female,4,36000,ID_90M21S6P,ID_hjd64x0t
,SAFARICOM OFFERS  TUNUKIWA,,10,2022-04-28 05:54:00+00,False,,Female,4,36000,ID_90M21S6P,ID_mr8paktf
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-01 15:33:00+00,False,,Female,4,36000,ID_90M21S6P,ID_waoo4xxe
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-04-04 17:38:00+00,False,,Female,4,36000,ID_90M21S6P,ID_7ctx2tyq
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-07 19:16:00+00,False,,Female,4,36000,ID_90M21S6P,ID_2e065zp6
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-10-22 19:18:00+00,False,,Female,4,36000,ID_90M21S6P,ID_0uizxb1u
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-21 11:37:00+00,False,,Female,4,36000,ID_90M21S6P,ID_7e4el5st
,JOSPHINE ATIENO ALUALA,,100,2022-02-25 12:24:00+00,False,,Female,4,36000,ID_90M21S6P,ID_woftoh9h
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-10-23 10:21:00+00,False,,Female,4,36000,ID_90M21S6P,ID_wjz70o72
,NIFTYEAST36,,100,2020-01-04 09:19:00+00,False,,Female,4,36000,ID_90M21S6P,ID_q0wqfy7f
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-08 19:17:00+00,False,,Female,4,36000,ID_90M21S6P,ID_aligcjin
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-05-03 07:38:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qs1giojd
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-26 08:12:00+00,False,,Female,4,36000,ID_90M21S6P,ID_9avsf14h
,SAFARICOM OFFERS  TUNUKIWA,,100,2019-09-06 03:52:00+00,False,,Female,4,36000,ID_90M21S6P,ID_s9rzb34q
,OILIBYA BELLEVUE,,3000,2022-02-25 13:09:00+00,False,,Female,4,36000,ID_90M21S6P,ID_m9kjzzk6
,DOXXYS,,560,2021-12-23 14:43:00+00,False,,Female,4,36000,ID_90M21S6P,ID_p7nqbo2m
,FAIR PRICE MINI SHOP 1,,1300,2021-04-05 08:05:00+00,False,,Female,4,36000,ID_90M21S6P,ID_do3rj5bt
,SAFARICOM OFFERS  TUNUKIWA,,10,2021-01-06 19:47:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ef2f3cdb
,SAFARICOM OFFERS  TUNUKIWA,,25,2021-04-25 11:56:00+00,False,,Female,4,36000,ID_90M21S6P,ID_zu0neizr
,NAIVAS WEST END PLAZA,,100,2022-03-01 14:32:00+00,False,,Female,4,36000,ID_90M21S6P,ID_4qknc6cx
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-22 12:15:00+00,False,,Female,4,36000,ID_90M21S6P,ID_mm39pi5w
,NAIVAS WEST END PLAZA,,272,2022-04-14 05:09:00+00,False,,Female,4,36000,ID_90M21S6P,ID_n4x9lux7
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-30 20:12:00+00,False,,Female,4,36000,ID_90M21S6P,ID_jr7p6mde
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-23 05:42:00+00,False,,Female,4,36000,ID_90M21S6P,ID_7a66vv48
,JOSPHINE ATIENO ALUALA,,200,2021-11-30 11:54:00+00,False,,Female,4,36000,ID_90M21S6P,ID_t5cf6wnh
,ISABELA OSORO MEDICAL FUND  ASHLEY,,1000,2022-02-02 17:12:00+00,False,,Female,4,36000,ID_90M21S6P,ID_rod3zjh7
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-31 10:23:00+00,False,,Female,4,36000,ID_90M21S6P,ID_4i5lfca2
,CARRERFOUR MEGA,,5196,2021-11-03 18:02:00+00,False,,Female,4,36000,ID_90M21S6P,ID_wpxe7dk1
,TINTOLER ODWADU CAFE,,250,2021-09-17 10:59:00+00,False,,Female,4,36000,ID_90M21S6P,ID_q7n32a6f
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-07 16:16:00+00,False,,Female,4,36000,ID_90M21S6P,ID_o3gd0br9
,SAFARICOM LIMITED,,10,2019-12-16 19:42:00+00,False,,Female,4,36000,ID_90M21S6P,ID_9cknrurh
,CAROLINE AKOTH NYANDEGA,,200,2022-05-06 11:07:00+00,False,,Female,4,36000,ID_90M21S6P,ID_aa2dgq9a
,JOSPHINE ATIENO ALUALA,,200,2022-01-27 11:27:00+00,False,,Female,4,36000,ID_90M21S6P,ID_7g5kp0gw
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-27 20:35:00+00,False,,Female,4,36000,ID_90M21S6P,ID_t08tehpd
,NAIVAS WEST END PLAZA,,99,2021-11-11 05:25:00+00,False,,Female,4,36000,ID_90M21S6P,ID_byddwy3q
,M-SHWARI ACCOUNT,,2000,2022-05-08 19:51:00+00,False,,Female,4,36000,ID_90M21S6P,ID_gm99k7q1
,NAIVAS WEST END PLAZA,,135,2022-01-26 07:16:00+00,False,,Female,4,36000,ID_90M21S6P,ID_y323wzw3
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-16 18:49:00+00,False,,Female,4,36000,ID_90M21S6P,ID_7ib7djkn
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-08 05:16:00+00,False,,Female,4,36000,ID_90M21S6P,ID_6cnlmsg2
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-30 07:53:00+00,False,,Female,4,36000,ID_90M21S6P,ID_f93ene9l
,HOUSE OF LEATHER -WESTLANDS,,20,2021-11-18 12:44:00+00,False,,Female,4,36000,ID_90M21S6P,ID_252gpx8o
,TUSKER MATTRESSES LTD - KARASHA,,435,2022-01-21 15:35:00+00,False,,Female,4,36000,ID_90M21S6P,ID_mk6ps57y
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-02 05:35:00+00,False,,Female,4,36000,ID_90M21S6P,ID_jc9i7wiv
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-12 12:08:00+00,False,,Female,4,36000,ID_90M21S6P,ID_8d8kr5hf
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-05 05:41:00+00,False,,Female,4,36000,ID_90M21S6P,ID_xcpu2ris
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-02-01 15:40:00+00,False,,Female,4,36000,ID_90M21S6P,ID_7sh5nfgz
,CO-OPERATIVE BANK MONEY TRANSFER,,400,2021-08-25 15:56:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qnwt8mya
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-31 05:17:00+00,False,,Female,4,36000,ID_90M21S6P,ID_lucenzoi
,FOR YOU RESTAURANT,,8000,2021-08-08 16:30:00+00,False,,Female,4,36000,ID_90M21S6P,ID_7ecce1fb
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-11-09 05:18:00+00,False,,Female,4,36000,ID_90M21S6P,ID_0e1uqz58
,NIFTYEAST36,,400,2020-11-22 12:25:00+00,False,,Female,4,36000,ID_90M21S6P,ID_yt7rcee0
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-02-04 18:20:00+00,False,,Female,4,36000,ID_90M21S6P,ID_49ukshup
,EQUITY PAYBILL ACCOUNT,,6500,2021-12-19 18:43:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ntxw66we
,JOSPHINE ATIENO ALUALA,,150,2022-02-17 11:30:00+00,False,,Female,4,36000,ID_90M21S6P,ID_o8cintxb
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-05-31 17:57:00+00,False,,Female,4,36000,ID_90M21S6P,ID_db6350yn
,SAFARICOM LIMITED,,20,2022-03-23 17:34:00+00,False,,Female,4,36000,ID_90M21S6P,ID_njdkge0i
,CITY PLATINUM,,470,2022-05-09 16:28:00+00,False,,Female,4,36000,ID_90M21S6P,ID_r3016oiz
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-18 10:57:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ro4ep4h8
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-08 06:35:00+00,False,,Female,4,36000,ID_90M21S6P,ID_7i19cqhb
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-03-30 05:10:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ry81yxv9
,SIA QSR KENYA LIMITED A  NEXTGEN COLLECTION VIA STANBIC,,380,2021-04-16 15:53:00+00,False,,Female,4,36000,ID_90M21S6P,ID_16i3801u
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-03 15:35:00+00,False,,Female,4,36000,ID_90M21S6P,ID_t0q3l8rc
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-07-27 16:18:00+00,False,,Female,4,36000,ID_90M21S6P,ID_an8mbr8l
,NAILD IT BEAUTY BAR,,6400,2021-06-16 09:10:00+00,False,,Female,4,36000,ID_90M21S6P,ID_90prgwq9
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-01-31 05:31:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ab5xp8pc
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-08 15:51:00+00,False,,Female,4,36000,ID_90M21S6P,ID_eaxz312v
,M-SHWARI ACCOUNT,,1000,2022-04-17 22:34:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_r60jmhkp
,M-SHWARI ACCOUNT,,6000,2022-04-20 16:30:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_xmc38xyg
,MINISO VILLAGE MARKET 2,,1602,2022-05-14 17:07:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_vfugqihf
,M-PESA,,1379,2021-03-02 11:32:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_h4eclh02
,KABZ  FRIES,,370,2022-03-30 12:45:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_xda78ug3
,RUBIS THIKA ROAD,,1000,2022-05-16 13:33:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_sxb2q97n
,PETER NGANGA KARUGA,,80,2021-07-01 12:44:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_1z1gktcm
,THE WHISKY FARM INVESTMENT LIMITED,,200,2022-05-07 12:39:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_jp377wz5
,KAREBES WINES AND SPIRITS OUTLET 3,,100,2021-08-23 16:39:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_rq45wf1o
,M-SHWARI ACCOUNT,,53000,2022-05-03 17:07:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_7ed809ud
,M-SHWARI ACCOUNT,,10000,2022-05-05 09:53:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_nnolxfxp
,TOTALENERGIES KITISURU,,1000,2022-05-15 06:46:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_q4x13rum
,JAVA ORBIT,,1680,2021-09-14 11:58:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_2zv3jax3
,JIMNAT INVESTMENTS,,100,2022-03-30 16:00:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_cr7e5c9e
,PETRO WAIYAKI,,1000,2022-05-19 12:56:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_now2i81f
,USANII,,1000,2022-03-27 09:27:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_igvm2dmh
,M-SHWARI ACCOUNT,,1000,2022-04-02 17:29:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_zo10vapo
,DANIEL KANJA,,2500,2022-04-08 16:17:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_9xaf807o
,LILY WHITE PRODUCTS ENTERPRISES LIMITED,,1290,2022-05-03 15:25:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_yowu75t9
,COLDSTONE CREAMERY - SARIT CENTRE,,1300,2021-06-24 14:03:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_zxam8btl
,WHISTLING,,12000,2022-04-23 13:41:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_q71vr92m
,SUDS AND BUBBLES 5,,1000,2022-04-07 09:44:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_x6wpmmzi
,INCOTEC INVESTMENTS,,100,2022-05-15 09:00:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_aj6gj6cf
,YOUR M-PESA ACCOUNT,,3,2021-03-02 11:32:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_rry0246p
,FAMILY BANK PESA PAP,,850,2022-05-01 18:58:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_0lczjxx1
,DAVID MATHU NGUGI,,100,2021-07-20 07:37:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_mqces95g
,PETER NGANGA KARUGA,,510,2022-04-02 17:35:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_g6h2h7ql
,PIZZA INN TWO RIVERS,,1350,2022-04-29 12:10:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_4bpnstpa
,JIJI FAST FOOD,,2100,2022-05-16 17:02:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_jek6yn1v
,GITHUNGURI SELFRIDGES SUPERMARKET,,610,2022-04-11 15:43:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_psb1j1yw
,METROMART LTD,,40,2022-05-15 17:56:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_nchiw7ou
,TOTALENERGIES KITISURU,,1000,2022-05-13 05:28:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_6397lz0e
,CAROLINE MAINA,,400,2022-05-05 19:03:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_2hvbkwx5
,DAVID MWATHI KAHUGURIA VIA JBB,,400,2021-08-15 11:46:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_m6qs4z3u
,METROMART LTD,,320,2022-05-07 12:31:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_k9n93cnt
,CAROLINE MAINA,,550,2022-04-30 17:06:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_um3afp17
,METROMART LTD,,990,2021-04-24 10:35:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_l381evh5
,M-SHWARI ACCOUNT,,49000,2022-04-04 16:06:00+00,False,,Male,1,250000,ID_KARF7R4R,ID_a2hbah5t
